Auswertung fÃ¼r: V101220_Charakter_Daten.txt
Tenside: V101220 Mn: 618.283774980164 Mw: 709.1621952602341 PDI: 1.1469849670290728 EOGruppen: 6.772744525559491 CO2 Gruppen: 4.435487184900373 CO2 Gehalt: 27.52

Summe XI:0.9999999999992376 Summe WI0.9999999999992376
M/Z Relativ xi xi*Mi ni*MI wi=(ni*Mi)/SUMME(ni*MI) mi*wi
227.14 0.01 2.2808033901849184E-6 5.180616820466024E-4 2.2714 8.379027608531697E-7 1.9032123310018897E-4
227.15 0.01 2.2808033901849184E-6 5.180844900805042E-4 2.2715 8.37939650117978E-7 1.903379915242987E-4
227.15 0.05 1.1404016950924591E-5 0.002590422450402521 11.357500000000002 4.189698250589891E-6 9.516899576214937E-4
227.15 0.0 0.0 0.0 0.0 0.0 0.0
227.16 0.26 5.930088814480787E-5 0.013470789750974555 59.0616 2.178739002395244E-5 0.004949223517841036
227.16 0.01 2.2808033901849184E-6 5.181072981144061E-4 2.2716 8.379765393827861E-7 1.903547506861937E-4
227.16 0.0 0.0 0.0 0.0 0.0 0.0
227.17 0.0 0.0 0.0 0.0 0.0 0.0
227.17 0.0 0.0 0.0 0.0 0.0 0.0
227.18 0.03 6.842410170554754E-6 0.001554458742546629 6.8154 2.5141509537372078E-6 5.711648136700189E-4
227.18 0.02 4.561606780369837E-6 0.0010363058283644195 4.5436000000000005 1.6761006358248053E-6 3.807765424466793E-4
227.19 0.01 2.2808033901849184E-6 5.181757222161116E-4 2.2719 8.380872071772108E-7 1.904050325985905E-4
227.19 0.02 4.561606780369837E-6 0.0010363514444322233 4.5438 1.6761744143544215E-6 3.80810065197181E-4
227.19 0.01 2.2808033901849184E-6 5.181757222161116E-4 2.2719 8.380872071772108E-7 1.904050325985905E-4
227.19 0.04 9.123213560739673E-6 0.0020727028888644465 9.0876 3.352348828708843E-6 7.61620130394362E-4
227.19 0.04 9.123213560739673E-6 0.0020727028888644465 9.0876 3.352348828708843E-6 7.61620130394362E-4
227.19 0.16 3.6492854242958694E-5 0.008290811555457786 36.3504 1.3409395314835372E-5 0.003046480521577448
227.19 0.12 2.7369640682219017E-5 0.006218108666593339 27.2628 1.0057046486126528E-5 0.002284860391183086
227.2 0.31 7.070490509573246E-5 0.016064154437750413 70.432 2.5981846989702588E-5 0.005903075636060427
227.2 0.33 7.52665118761023E-5 0.017100551498250443 74.976 2.7658095182586624E-5 0.006283919225483681
227.2 0.16 3.6492854242958694E-5 0.008291176484000214 36.352 1.3409985543072302E-5 0.003046748715386027
227.2 0.26 5.930088814480787E-5 0.013473161786500348 59.071999999999996 2.179122650749249E-5 0.004950966662502294
227.2 0.45 1.0263615255832132E-4 0.023318933861250602 102.24 3.771558433989085E-5 0.0085689807620232
227.2 0.03 6.842410170554754E-6 0.00155459559075004 6.816 2.5143722893260566E-6 5.7126538413488E-4
227.2 75.59 0.017240592826407795 3.917062690159851 17174.048 0.006335380045005221 1.439398346225186
227.2 0.12 2.7369640682219017E-5 0.00621838236300016 27.264 1.0057489157304226E-5 0.00228506153653952
227.2 0.41 9.351293899758164E-5 0.02124613974025055 93.15199999999999 3.436308795412277E-5 0.007807293583176693
227.2 0.04 9.123213560739673E-6 0.0020727941210000535 9.088 3.3524963857680755E-6 7.616871788465068E-4
227.2 0.13 2.9650444072403936E-5 0.006736580893250174 29.535999999999998 1.0895613253746245E-5 0.002475483331251147
227.21 0.29 6.614329831536263E-5 0.015028418810233543 65.8909 2.4306668585497987E-5 0.005522718169310998
227.21 0.0 0.0 0.0 0.0 0.0 0.0
227.21 0.01 2.2808033901849184E-6 5.182213382839153E-4 2.2721 8.381609857068271E-7 1.904385575624482E-4
227.21 0.02 4.561606780369837E-6 0.0010364426765678307 4.5442 1.6763219714136542E-6 3.808771151248964E-4
227.21 0.03 6.842410170554754E-6 0.0015546640148517458 6.8163 2.5144829571204813E-6 5.713156726873446E-4
227.21 0.01 2.2808033901849184E-6 5.182213382839153E-4 2.2721 8.381609857068271E-7 1.904385575624482E-4
227.21 0.04 9.123213560739673E-6 0.0020728853531356613 9.0884 3.3526439428273083E-6 7.617542302497928E-4
227.21 0.01 2.2808033901849184E-6 5.182213382839153E-4 2.2721 8.381609857068271E-7 1.904385575624482E-4
227.22 0.01 2.2808033901849184E-6 5.182441463178172E-4 2.2722 8.381978749716354E-7 1.90455321151055E-4
227.22 0.0 0.0 0.0 0.0 0.0 0.0
227.23 0.01 2.2808033901849184E-6 5.182669543517189E-4 2.2723 8.382347642364435E-7 1.9047208547744705E-4
227.25 0.04 9.123213560739673E-6 0.0020732502816780906 9.09 3.3532341710642393E-6 7.620224653743484E-4
227.3 0.0 0.0 0.0 0.0 0.0 0.0
227.34 0.01 2.2808033901849184E-6 5.185178427246393E-4 2.2734 8.386405461493336E-7 1.9065654176158951E-4
227.37 0.01 2.2808033901849184E-6 5.185862668263449E-4 2.2737000000000003 8.387512139437583E-7 1.9070686351439233E-4
227.38 0.0 0.0 0.0 0.0 0.0 0.0
227.4 0.0 0.0 0.0 0.0 0.0 0.0
227.46 0.0 0.0 0.0 0.0 0.0 0.0
227.46 0.0 0.0 0.0 0.0 0.0 0.0
227.46 0.01 2.2808033901849184E-6 5.187915391314616E-4 2.2746 8.390832173270317E-7 1.9085786861320665E-4
227.49 0.01 2.2808033901849184E-6 5.188599632331672E-4 2.2749 8.391938851214564E-7 1.9090821692628013E-4
227.5 0.01 2.2808033901849184E-6 5.188827712670689E-4 2.275 8.392307743862645E-7 1.9092500117287516E-4
227.53 0.01 2.2808033901849184E-6 5.189511953687745E-4 2.2753 8.393414421806891E-7 1.909753583393722E-4
227.59 0.01 2.2808033901849184E-6 5.190880435721856E-4 2.2759 8.395627777695383E-7 1.9107609259256923E-4
227.63 0.01 2.2808033901849184E-6 5.19179275707793E-4 2.2763 8.39710334828771E-7 1.9114326351707314E-4
227.66 0.0 0.0 0.0 0.0 0.0 0.0
227.66 0.0 0.0 0.0 0.0 0.0 0.0
227.69 0.0 0.0 0.0 0.0 0.0 0.0
227.69 0.01 2.2808033901849184E-6 5.19316123911204E-4 2.2769 8.399316704176201E-7 1.9124404203738792E-4
227.7 0.01 2.2808033901849184E-6 5.193389319451059E-4 2.277 8.399685596824284E-7 1.9126084103968894E-4
227.7 0.01 2.2808033901849184E-6 5.193389319451059E-4 2.277 8.399685596824284E-7 1.9126084103968894E-4
227.74 0.01 2.2808033901849184E-6 5.194301640807133E-4 2.2774 8.401161167416611E-7 1.9132804442674591E-4
227.76 0.01 2.2808033901849184E-6 5.19475780148517E-4 2.2776 8.401898952712774E-7 1.9136165054698615E-4
227.78 0.01 2.2808033901849184E-6 5.195213962163207E-4 2.2778 8.402636738008939E-7 1.913952596183676E-4
227.8 0.01 2.2808033901849184E-6 5.195670122841244E-4 2.278 8.403374523305102E-7 1.9142887164089024E-4
227.82 0.01 2.2808033901849184E-6 5.196126283519281E-4 2.2782 8.404112308601265E-7 1.91462486614554E-4
227.83 0.01 2.2808033901849184E-6 5.1963543638583E-4 2.2783 8.404481201249348E-7 1.914792952080639E-4
227.84 0.01 2.2808033901849184E-6 5.196582444197318E-4 2.2784 8.404850093897429E-7 1.9149610453935903E-4
227.84 0.01 2.2808033901849184E-6 5.196582444197318E-4 2.2784 8.404850093897429E-7 1.9149610453935903E-4
227.92 0.01 2.2808033901849184E-6 5.198407086909466E-4 2.2792 8.407801235082084E-7 1.9163060574999084E-4
227.93 0.01 2.2808033901849184E-6 5.198635167248484E-4 2.2793 8.408170127730166E-7 1.9164742172135367E-4
227.93 0.01 2.2808033901849184E-6 5.198635167248484E-4 2.2793 8.408170127730166E-7 1.9164742172135367E-4
227.95 0.01 2.2808033901849184E-6 5.199091327926521E-4 2.2795 8.40890791302633E-7 1.916810558774352E-4
227.96 0.01 2.2808033901849184E-6 5.19931940826554E-4 2.2796000000000003 8.409276805674412E-7 1.916978740621539E-4
227.98 0.0 0.0 0.0 0.0 0.0 0.0
228.01 0.01 2.2808033901849184E-6 5.200459809960633E-4 2.2801 8.411121268914821E-7 1.9178197605252683E-4
228.01 0.0 0.0 0.0 0.0 0.0 0.0
228.02 0.01 2.2808033901849184E-6 5.200687890299651E-4 2.2802000000000002 8.411490161562904E-7 1.9179879866395734E-4
228.03 0.01 2.2808033901849184E-6 5.20091597063867E-4 2.2803 8.411859054210985E-7 1.9181562201317308E-4
228.07 0.01 2.2808033901849184E-6 5.201828291994743E-4 2.2807 8.413334624803313E-7 1.9188292278788914E-4
228.08 0.01 2.2808033901849184E-6 5.202056372333762E-4 2.2808 8.413703517451395E-7 1.918997498260314E-4
228.1 0.0 0.0 0.0 0.0 0.0 0.0
228.1 0.01 2.2808033901849184E-6 5.202512533011798E-4 2.281 8.414441302747559E-7 1.919334061156718E-4
228.11 0.0 0.0 0.0 0.0 0.0 0.0
228.11 0.01 2.2808033901849184E-6 5.202740613350818E-4 2.2811000000000003 8.414810195395641E-7 1.9195023536716999E-4
228.14 0.0 0.0 0.0 0.0 0.0 0.0
228.17 0.0 0.0 0.0 0.0 0.0 0.0
228.2 0.01 2.2808033901849184E-6 5.204793336401984E-4 2.282 8.418130229228377E-7 1.9210173183099156E-4
228.2 0.01 2.2808033901849184E-6 5.204793336401984E-4 2.282 8.418130229228377E-7 1.9210173183099156E-4
228.2 0.02 4.561606780369837E-6 0.0010409586672803968 4.564 1.6836260458456754E-6 3.842034636619831E-4
228.2 0.05 1.1404016950924591E-5 0.0026023966682009914 11.41 4.209065114614188E-6 9.605086591549577E-4
228.2 0.07 1.5965623731294428E-5 0.0036433553354813884 15.974 5.892691160459864E-6 0.001344712122816941
228.2 0.07 1.5965623731294428E-5 0.0036433553354813884 15.974 5.892691160459864E-6 0.001344712122816941
228.2 7.49 0.0017083217392485038 0.38983902089650857 1709.218 6.305179541692055E-4 0.14388419714141268
228.2 0.09 2.0527230511664263E-5 0.004684314002761785 20.537999999999997 7.576317206305538E-6 0.0017289155864789237
228.21 0.06 1.3684820341109508E-5 0.003123012850044601 13.6926 5.051099473125875E-6 0.001152711410762056
228.24 0.01 2.2808033901849184E-6 5.205705657758058E-4 2.2824 8.419605799820704E-7 1.9216908277510777E-4
228.26 0.01 2.2808033901849184E-6 5.206161818436094E-4 2.2826 8.420343585116867E-7 1.922027626738776E-4
228.28 0.0 0.0 0.0 0.0 0.0 0.0
228.3 0.01 2.2808033901849184E-6 5.207074139792169E-4 2.2830000000000004 8.421819155709197E-7 1.9227013132484098E-4
228.31 0.0 0.0 0.0 0.0 0.0 0.0
228.34 0.0 0.0 0.0 0.0 0.0 0.0
228.39 0.01 2.2808033901849184E-6 5.209126862843335E-4 2.2839 8.425139189541933E-7 1.924217539499482E-4
228.41 0.0 0.0 0.0 0.0 0.0 0.0
228.41 0.0 0.0 0.0 0.0 0.0 0.0
228.42 0.01 2.2808033901849184E-6 5.209811103860391E-4 2.2842 8.426245867486177E-7 1.9247230810511925E-4
228.46 0.0 0.0 0.0 0.0 0.0 0.0
228.47 0.01 2.2808033901849184E-6 5.210951505555483E-4 2.2847 8.428090330726588E-7 1.9255657978611035E-4
228.48 0.0 0.0 0.0 0.0 0.0 0.0
228.51 0.01 2.2808033901849184E-6 5.211863826911557E-4 2.2851 8.429565901318915E-7 1.926240104110385E-4
228.52 0.01 2.2808033901849184E-6 5.212091907250576E-4 2.2852 8.429934793966997E-7 1.9264086991173382E-4
228.54 0.0 0.0 0.0 0.0 0.0 0.0
228.55 0.01 2.2808033901849184E-6 5.212776148267631E-4 2.2855000000000003 8.431041471911243E-7 1.9269145284053147E-4
228.57 0.01 2.2808033901849184E-6 5.213232308945668E-4 2.2857 8.431779257207405E-7 1.9272517848198967E-4
228.57 0.01 2.2808033901849184E-6 5.213232308945668E-4 2.2857 8.431779257207405E-7 1.9272517848198967E-4
228.58 0.0 0.0 0.0 0.0 0.0 0.0
228.59 0.0 0.0 0.0 0.0 0.0 0.0
228.6 0.01 2.2808033901849184E-6 5.213916549962723E-4 2.286 8.432885935151652E-7 1.9277577247756676E-4
228.6 0.01 2.2808033901849184E-6 5.213916549962723E-4 2.286 8.432885935151652E-7 1.9277577247756676E-4
228.62 0.03 6.842410170554754E-6 0.001564311813192228 6.8586 2.5300871161343445E-6 5.784285164906339E-4
228.63 0.0 0.0 0.0 0.0 0.0 0.0
228.65 0.01 2.2808033901849184E-6 5.215056951657816E-4 2.2865 8.434730398392061E-7 1.9286011055923448E-4
228.69 0.01 2.2808033901849184E-6 5.215969273013889E-4 2.2869 8.436205968984389E-7 1.92927594304704E-4
228.74 0.0 0.0 0.0 0.0 0.0 0.0
228.74 0.01 2.2808033901849184E-6 5.217109674708982E-4 2.2874000000000003 8.438050432224799E-7 1.9301196558671008E-4
228.75 0.01 2.2808033901849184E-6 5.217337755048E-4 2.2875 8.43841932487288E-7 1.9302884205646713E-4
228.75 0.01 2.2808033901849184E-6 5.217337755048E-4 2.2875 8.43841932487288E-7 1.9302884205646713E-4
228.78 0.0 0.0 0.0 0.0 0.0 0.0
228.79 0.0 0.0 0.0 0.0 0.0 0.0
228.8 0.01 2.2808033901849184E-6 5.218478156743093E-4 2.2880000000000003 8.44026378811329E-7 1.9311323547203208E-4
228.82 0.01 2.2808033901849184E-6 5.21893431742113E-4 2.2882 8.441001573409452E-7 1.931469980027551E-4
228.82 0.01 2.2808033901849184E-6 5.21893431742113E-4 2.2882 8.441001573409452E-7 1.931469980027551E-4
228.83 0.0 0.0 0.0 0.0 0.0 0.0
228.83 0.0 0.0 0.0 0.0 0.0 0.0
228.84 0.01 2.2808033901849184E-6 5.219390478099167E-4 2.2884 8.441739358705617E-7 1.9318076348461935E-4
228.86 0.0 0.0 0.0 0.0 0.0 0.0
228.88 0.01 2.2808033901849184E-6 5.22030279945524E-4 2.2888 8.443214929297945E-7 1.9324830330177134E-4
228.88 0.0 0.0 0.0 0.0 0.0 0.0
228.91 0.0 0.0 0.0 0.0 0.0 0.0
228.91 0.01 2.2808033901849184E-6 5.220987040472296E-4 2.2891 8.44432160724219E-7 1.9329896591138097E-4
228.95 0.0 0.0 0.0 0.0 0.0 0.0
228.97 0.0 0.0 0.0 0.0 0.0 0.0
229.01 0.01 2.2808033901849184E-6 5.223267843862482E-4 2.2901 8.448010533723008E-7 1.934678892327906E-4
229.01 0.01 2.2808033901849184E-6 5.223267843862482E-4 2.2901 8.448010533723008E-7 1.934678892327906E-4
229.02 0.01 2.2808033901849184E-6 5.2234959242015E-4 2.2902 8.44837942637109E-7 1.934847856227507E-4
229.03 0.0 0.0 0.0 0.0 0.0 0.0
229.07 0.01 2.2808033901849184E-6 5.224636325896593E-4 2.2907 8.450223889611501E-7 1.9356927863933065E-4
229.09 0.01 2.2808033901849184E-6 5.22509248657463E-4 2.2909 8.450961674907664E-7 1.9360308101045966E-4
229.1 0.02 4.561606780369837E-6 0.0010450641133827295 4.582 1.690266113511149E-6 3.872399666054042E-4
229.1 0.01 2.2808033901849184E-6 5.225320566913647E-4 2.291 8.451330567555745E-7 1.936199833027021E-4
229.1 0.01 2.2808033901849184E-6 5.225320566913647E-4 2.291 8.451330567555745E-7 1.936199833027021E-4
229.11 0.0 0.0 0.0 0.0 0.0 0.0
229.11 0.01 2.2808033901849184E-6 5.225548647252667E-4 2.2911 8.451699460203828E-7 1.936368863327299E-4
229.12 0.02 4.561606780369837E-6 0.0010451553455183371 4.5824 1.6904136705703818E-6 3.873075802010859E-4
229.12 0.0 0.0 0.0 0.0 0.0 0.0
229.12 0.0 0.0 0.0 0.0 0.0 0.0
229.12 0.0 0.0 0.0 0.0 0.0 0.0
229.14 0.01 2.2808033901849184E-6 5.226232888269722E-4 2.2914 8.452806138148072E-7 1.9368759984952493E-4
229.14 0.01 2.2808033901849184E-6 5.226232888269722E-4 2.2914 8.452806138148072E-7 1.9368759984952493E-4
229.15 0.01 2.2808033901849184E-6 5.22646096860874E-4 2.2915 8.453175030796155E-7 1.937045058306939E-4
229.15 0.0 0.0 0.0 0.0 0.0 0.0
229.16 0.0 0.0 0.0 0.0 0.0 0.0
229.17 0.01 2.2808033901849184E-6 5.226917129286777E-4 2.2917 8.453912816092319E-7 1.9373832000638765E-4
229.18 0.0 0.0 0.0 0.0 0.0 0.0
229.19 0.0 0.0 0.0 0.0 0.0 0.0
229.2 0.05 1.1404016950924591E-5 0.002613800685151916 11.46 4.227509747018282E-6 9.689452340165902E-4
229.21 0.0 0.0 0.0 0.0 0.0 0.0
229.21 0.24 5.4739281364438034E-5 0.012546790681542842 55.0104 2.029293212804315E-5 0.004651342973068771
229.21 0.01 2.2808033901849184E-6 5.227829450642851E-4 2.2921 8.455388386684646E-7 1.9380595721119878E-4
229.21 0.0 0.0 0.0 0.0 0.0 0.0
229.22 0.01 2.2808033901849184E-6 5.22805753098187E-4 2.2922000000000002 8.455757279332729E-7 1.938228683568648E-4
229.23 0.0 0.0 0.0 0.0 0.0 0.0
229.27 0.0 0.0 0.0 0.0 0.0 0.0
229.28 0.01 2.2808033901849184E-6 5.229426013015981E-4 2.2928 8.45797063522122E-7 1.9392435072435212E-4
229.29 0.01 2.2808033901849184E-6 5.229654093354999E-4 2.2929 8.458339527869301E-7 1.9394126703451518E-4
229.31 0.01 2.2808033901849184E-6 5.230110254033037E-4 2.2931 8.459077313165465E-7 1.9397510186819727E-4
229.31 0.0 0.0 0.0 0.0 0.0 0.0
229.33 0.0 0.0 0.0 0.0 0.0 0.0
229.38 0.0 0.0 0.0 0.0 0.0 0.0
229.42 0.0 0.0 0.0 0.0 0.0 0.0
229.44 0.0 0.0 0.0 0.0 0.0 0.0
229.47 0.01 2.2808033901849184E-6 5.233759539457332E-4 2.2947 8.464979595534776E-7 1.942458867787365E-4
229.49 0.01 2.2808033901849184E-6 5.23421570013537E-4 2.2949 8.465717380830939E-7 1.9427974817268922E-4
229.5 0.01 2.2808033901849184E-6 5.234443780474388E-4 2.295 8.46608627347902E-7 1.942966799763435E-4
229.52 0.01 2.2808033901849184E-6 5.234899941152425E-4 2.2952000000000004 8.466824058775185E-7 1.9433054579700806E-4
229.54 0.01 2.2808033901849184E-6 5.235356101830461E-4 2.2954 8.467561844071347E-7 1.943644145688137E-4
229.54 0.0 0.0 0.0 0.0 0.0 0.0
229.56 0.0 0.0 0.0 0.0 0.0 0.0
229.56 0.01 2.2808033901849184E-6 5.235812262508498E-4 2.2956 8.468299629367511E-7 1.943982862917606E-4
229.56 0.0 0.0 0.0 0.0 0.0 0.0
229.57 0.0 0.0 0.0 0.0 0.0 0.0
229.6 0.01 2.2808033901849184E-6 5.236724583864572E-4 2.296 8.469775199959839E-7 1.944660385910779E-4
229.63 0.01 2.2808033901849184E-6 5.237408824881628E-4 2.2963 8.470881877904085E-7 1.945168605623115E-4
229.65 0.0 0.0 0.0 0.0 0.0 0.0
229.71 0.0 0.0 0.0 0.0 0.0 0.0
229.72 0.0 0.0 0.0 0.0 0.0 0.0
229.74 0.0 0.0 0.0 0.0 0.0 0.0
229.77 0.0 0.0 0.0 0.0 0.0 0.0
229.78 0.0 0.0 0.0 0.0 0.0 0.0
229.8 0.0 0.0 0.0 0.0 0.0 0.0
229.8 0.0 0.0 0.0 0.0 0.0 0.0
229.83 0.0 0.0 0.0 0.0 0.0 0.0
229.85 0.01 2.2808033901849184E-6 5.242426592340035E-4 2.2985 8.478997516161886E-7 1.9488975790898095E-4
229.85 0.0 0.0 0.0 0.0 0.0 0.0
229.87 0.01 2.2808033901849184E-6 5.242882753018072E-4 2.2987 8.479735301458051E-7 1.949236753746162E-4
229.87 0.01 2.2808033901849184E-6 5.242882753018072E-4 2.2987 8.479735301458051E-7 1.949236753746162E-4
229.89 0.0 0.0 0.0 0.0 0.0 0.0
229.89 0.0 0.0 0.0 0.0 0.0 0.0
229.95 0.0 0.0 0.0 0.0 0.0 0.0
229.99 0.01 2.2808033901849184E-6 5.245619717086294E-4 2.2999 8.484162013235033E-7 1.9512724214239253E-4
230.0 0.0 0.0 0.0 0.0 0.0 0.0
230.03 0.01 2.2808033901849184E-6 5.246532038442368E-4 2.3003 8.48563758382736E-7 1.9519512134078077E-4
230.09 0.0 0.0 0.0 0.0 0.0 0.0
230.12 0.02 4.561606780369837E-6 0.001049716952298707 4.6024 1.6977915235320194E-6 3.906957853951883E-4
230.12 0.01 2.2808033901849184E-6 5.248584761493535E-4 2.3012 8.488957617660097E-7 1.9534789269759416E-4
230.12 0.01 2.2808033901849184E-6 5.248584761493535E-4 2.3012 8.488957617660097E-7 1.9534789269759416E-4
230.13 0.01 2.2808033901849184E-6 5.248812841832552E-4 2.3013 8.489326510308178E-7 1.953648709817221E-4
230.15 0.01 2.2808033901849184E-6 5.24926900251059E-4 2.3015000000000003 8.490064295604343E-7 1.9539882976333397E-4
230.17 0.01 2.2808033901849184E-6 5.249725163188626E-4 2.3017 8.490802080900506E-7 1.9543279149608693E-4
230.2 0.0 0.0 0.0 0.0 0.0 0.0
230.25 0.01 2.2808033901849184E-6 5.251549805900775E-4 2.3025 8.493753222085161E-7 1.9556866793851084E-4
230.3 0.01 2.2808033901849184E-6 5.252690207595867E-4 2.3030000000000004 8.495597685325572E-7 1.9565361469304793E-4
230.3 0.01 2.2808033901849184E-6 5.252690207595867E-4 2.3030000000000004 8.495597685325572E-7 1.9565361469304793E-4
230.31 0.0 0.0 0.0 0.0 0.0 0.0
230.34 0.0 0.0 0.0 0.0 0.0 0.0
230.34 0.01 2.2808033901849184E-6 5.253602528951942E-4 2.3034 8.497073255917897E-7 1.9572158537681285E-4
230.37 0.0 0.0 0.0 0.0 0.0 0.0
230.4 0.01 2.2808033901849184E-6 5.254971010986052E-4 2.3040000000000003 8.49928661180639E-7 1.9582356353601923E-4
230.43 0.01 2.2808033901849184E-6 5.255655252003107E-4 2.3043 8.500393289750635E-7 1.958745625757239E-4
230.44 0.02 4.561606780369837E-6 0.0010511766664684252 4.6088000000000005 1.7001524364797435E-6 3.917831274623921E-4
230.48 0.01 2.2808033901849184E-6 5.2567956536982E-4 2.3047999999999997 8.502237752991044E-7 1.9595957573093756E-4
230.49 0.01 2.2808033901849184E-6 5.257023734037219E-4 2.3049 8.502606645639126E-7 1.9597658057533623E-4
230.56 0.01 2.2808033901849184E-6 5.258620296410347E-4 2.3056 8.505188894175699E-7 1.9609563514411493E-4
230.57 0.01 2.2808033901849184E-6 5.258848376749366E-4 2.3057 8.50555778682378E-7 1.961126458907959E-4
230.58 0.01 2.2808033901849184E-6 5.259076457088385E-4 2.3058 8.505926679471863E-7 1.961296573752622E-4
230.58 0.01 2.2808033901849184E-6 5.259076457088385E-4 2.3058 8.505926679471863E-7 1.961296573752622E-4
230.6 0.0 0.0 0.0 0.0 0.0 0.0
230.62 0.01 2.2808033901849184E-6 5.259988778444459E-4 2.3062 8.50740225006419E-7 1.9619771069098035E-4
230.64 0.0 0.0 0.0 0.0 0.0 0.0
230.65 0.01 2.2808033901849184E-6 5.260673019461514E-4 2.3065 8.508508928008436E-7 1.962487584245146E-4
230.66 0.0 0.0 0.0 0.0 0.0 0.0
230.67 0.01 2.2808033901849184E-6 5.261129180139551E-4 2.3066999999999998 8.509246713304598E-7 1.9628279393579717E-4
230.7 0.0 0.0 0.0 0.0 0.0 0.0
230.72 0.0 0.0 0.0 0.0 0.0 0.0
230.74 0.01 2.2808033901849184E-6 5.262725742512681E-4 2.3074000000000003 8.511828961841174E-7 1.9640194146552326E-4
230.77 0.01 2.2808033901849184E-6 5.263409983529737E-4 2.3077 8.512935639785419E-7 1.964530157593281E-4
230.78 0.01 2.2808033901849184E-6 5.263638063868754E-4 2.3078 8.5133045324335E-7 1.964700419995003E-4
230.78 0.0 0.0 0.0 0.0 0.0 0.0
230.83 0.01 2.2808033901849184E-6 5.264778465563847E-4 2.3083 8.51514899567391E-7 1.9655518426714088E-4
230.85 0.0 0.0 0.0 0.0 0.0 0.0
230.86 0.01 2.2808033901849184E-6 5.265462706580903E-4 2.3086 8.516255673618157E-7 1.9660627848114878E-4
230.91 0.0 0.0 0.0 0.0 0.0 0.0
230.95 0.0 0.0 0.0 0.0 0.0 0.0
230.98 0.01 2.2808033901849184E-6 5.268199670649124E-4 2.3098 8.520682385395138E-7 1.9681072173785688E-4
230.99 0.01 2.2808033901849184E-6 5.268427750988144E-4 2.3099000000000003 8.521051278043221E-7 1.9682776347152036E-4
230.99 0.01 2.2808033901849184E-6 5.268427750988144E-4 2.3099000000000003 8.521051278043221E-7 1.9682776347152036E-4
231.0 0.01 2.2808033901849184E-6 5.268655831327161E-4 2.31 8.521420170691302E-7 1.9684480594296907E-4
231.03 0.01 2.2808033901849184E-6 5.269340072344217E-4 2.3103000000000002 8.522526848635548E-7 1.9689593778402707E-4
231.03 0.0 0.0 0.0 0.0 0.0 0.0
231.04 0.01 2.2808033901849184E-6 5.269568152683235E-4 2.3104 8.522895741283629E-7 1.9691298320661697E-4
231.09 0.0 0.0 0.0 0.0 0.0 0.0
231.12 0.0 0.0 0.0 0.0 0.0 0.0
231.13 0.01 2.2808033901849184E-6 5.271620875734402E-4 2.3113 8.526215775116366E-7 1.9706642521026457E-4
231.13 0.0 0.0 0.0 0.0 0.0 0.0
231.14 0.0 0.0 0.0 0.0 0.0 0.0
231.14 0.0 0.0 0.0 0.0 0.0 0.0
231.15 0.01 2.2808033901849184E-6 5.272077036412439E-4 2.3115 8.52695356041253E-7 1.9710053154893564E-4
231.15 0.0 0.0 0.0 0.0 0.0 0.0
231.16 0.0 0.0 0.0 0.0 0.0 0.0
231.17 0.0 0.0 0.0 0.0 0.0 0.0
231.18 0.0 0.0 0.0 0.0 0.0 0.0
231.21 0.01 2.2808033901849184E-6 5.273445518446549E-4 2.3121 8.529166916301021E-7 1.972028682717959E-4
231.21 0.01 2.2808033901849184E-6 5.273445518446549E-4 2.3121 8.529166916301021E-7 1.972028682717959E-4
231.23 0.0 0.0 0.0 0.0 0.0 0.0
231.26 0.01 2.2808033901849184E-6 5.274585920141642E-4 2.3125999999999998 8.531011379541429E-7 1.972881691632751E-4
231.27 0.01 2.2808033901849184E-6 5.274814000480661E-4 2.3127 8.531380272189513E-7 1.9730523155492687E-4
231.28 0.01 2.2808033901849184E-6 5.275042080819679E-4 2.3128 8.531749164837595E-7 1.973222946843639E-4
231.28 0.0 0.0 0.0 0.0 0.0 0.0
231.3 0.0 0.0 0.0 0.0 0.0 0.0
231.3 0.01 2.2808033901849184E-6 5.275498241497716E-4 2.313 8.532486950133759E-7 1.9735642315659384E-4
231.33 0.0 0.0 0.0 0.0 0.0 0.0
231.38 0.0 0.0 0.0 0.0 0.0 0.0
231.42 0.01 2.2808033901849184E-6 5.278235205565938E-4 2.3142 8.53691366191074E-7 1.9756125596393835E-4
231.42 0.01 2.2808033901849184E-6 5.278235205565938E-4 2.3142 8.53691366191074E-7 1.9756125596393835E-4
231.44 0.0 0.0 0.0 0.0 0.0 0.0
231.45 0.01 2.2808033901849184E-6 5.278919446582993E-4 2.3145 8.538020339854985E-7 1.9761248076594363E-4
231.5 0.0 0.0 0.0 0.0 0.0 0.0
231.51 0.0 0.0 0.0 0.0 0.0 0.0
231.53 0.0 0.0 0.0 0.0 0.0 0.0
231.57 0.01 2.2808033901849184E-6 5.281656410651215E-4 2.3157 8.542447051631969E-7 1.978174463746415E-4
231.6 0.0 0.0 0.0 0.0 0.0 0.0
231.62 0.01 2.2808033901849184E-6 5.282796812346308E-4 2.3162000000000003 8.544291514872379E-7 1.9790288006747405E-4
231.69 0.01 2.2808033901849184E-6 5.284393374719437E-4 2.3169 8.546873763408951E-7 1.98022518224422E-4
231.72 0.0 0.0 0.0 0.0 0.0 0.0
231.74 0.01 2.2808033901849184E-6 5.28553377641453E-4 2.3174 8.54871822664936E-7 1.981079961843723E-4
231.75 0.0 0.0 0.0 0.0 0.0 0.0
